age,gender,split,final
46,M,02:26:46,05:09:41
47,W,02:08:56,05:09:41
49,M,02:05:36,05:09:41
22,W,02:11:02,05:09:41
59,M,02:10:11,05:09:42
32,W,02:10:42,05:09:42
41,W,02:08:56,05:09:42
50,M,02:23:46,05:09:42
56,W,02:08:05,05:09:42
40,M,02:09:36,05:09:42
40,W,02:10:01,05:09:43
52,W,02:18:56,05:09:43
27,W,02:12:34,05:09:43
50,W,02:03:07,05:09:43
43,M,02:08:50,05:09:43
39,W,02:05:57,05:09:43
31,W,02:05:34,05:09:44
32,M,02:08:15,05:09:44
54,M,02:08:27,05:09:44
36,M,02:07:31,05:09:44
53,M,02:20:15,05:09:45
41,W,02:10:14,05:09:45
44,M,02:09:37,05:09:46
50,W,02:12:02,05:09:46
26,W,02:07:35,05:09:47
37,M,02:05:47,05:09:47
39,M,02:10:35,05:09:48
43,M,02:07:10,05:09:48
29,W,02:08:56,05:09:48
68,M,02:06:42,05:09:48
28,W,02:12:28,05:09:48
40,M,02:18:06,05:09:49
25,M,02:11:07,05:09:49
39,M,02:15:06,05:09:49
49,W,02:14:33,05:09:49
41,M,02:08:16,05:09:50
39,M,02:13:18,05:09:51
21,M,02:13:36,05:09:51
32,W,02:07:54,05:09:52
41,M,02:09:49,05:09:52
48,W,02:10:51,05:09:52
53,W,02:08:21,05:09:53
26,W,02:10:46,05:09:53
30,W,02:06:14,05:09:53
43,W,02:16:02,05:09:53
41,W,02:16:40,05:09:53
39,M,02:05:57,05:09:53
41,W,02:08:46,05:09:53
27,M,02:08:40,05:09:53
52,M,02:20:24,05:09:53
44,M,02:10:00,05:09:53
43,M,02:06:47,05:09:53
46,W,02:16:53,05:09:54
53,M,02:08:52,05:09:54
39,M,02:08:43,05:09:54
54,M,02:09:39,05:09:54
22,W,02:10:48,05:09:55
33,M,01:56:22,05:09:55
42,M,02:18:23,05:09:55
30,W,02:10:28,05:09:56
42,M,02:04:15,05:09:56
43,M,02:03:57,05:09:56
26,W,02:16:53,05:09:56
44,W,02:11:04,05:09:57
20,M,02:06:29,05:09:57
32,W,02:19:25,05:09:57
42,W,02:12:30,05:09:57
48,W,02:08:34,05:09:58
42,M,02:13:39,05:09:58
63,M,02:09:19,05:09:58
39,W,02:14:21,05:09:58
48,M,02:02:09,05:09:59
30,M,02:08:09,05:09:59
31,M,02:10:22,05:09:59
43,M,02:07:48,05:09:59
66,M,01:56:15,05:09:59
49,W,02:15:05,05:10:00
60,M,02:07:03,05:10:00
39,M,02:07:02,05:10:00
53,W,02:09:53,05:10:00
56,M,02:04:19,05:10:00
38,M,01:58:36,05:10:01
29,W,02:12:02,05:10:01
55,M,02:01:35,05:10:01
34,M,02:09:21,05:10:02
32,W,02:14:48,05:10:02
51,M,02:13:35,05:10:02
51,M,02:02:22,05:10:03
30,W,02:10:49,05:10:03
58,M,02:19:38,05:10:03
33,M,02:02:32,05:10:03
34,W,02:05:10,05:10:03
45,M,02:07:56,05:10:04
39,M,02:05:37,05:10:04
28,M,02:08:21,05:10:04
57,M,02:07:42,05:10:04
27,W,02:07:10,05:10:05
47,M,02:04:38,05:10:05
54,W,02:09:44,05:10:05
50,M,02:09:50,05:10:05
61,M,02:19:29,05:10:06
42,M,02:14:48,05:10:06
26,W,02:09:03,05:10:06
28,M,02:04:33,05:10:06
35,W,02:24:19,05:10:06
49,M,02:11:15,05:10:07
33,M,02:03:41,05:10:07
36,M,02:08:07,05:10:07
33,W,02:15:11,05:10:08
47,M,01:59:32,05:10:08
50,W,02:28:09,05:10:08
36,W,02:10:17,05:10:08
49,M,02:09:41,05:10:08
66,M,02:05:42,05:10:08
58,M,02:09:56,05:10:09
51,M,02:13:52,05:10:09
31,W,02:05:43,05:10:09
47,W,02:08:59,05:10:09
52,M,02:06:43,05:10:10
37,W,02:09:53,05:10:10
34,M,02:05:21,05:10:10
41,W,02:27:13,05:10:11
55,M,02:05:29,05:10:11
44,M,02:12:22,05:10:11
51,W,02:11:11,05:10:11
33,W,02:08:58,05:10:12
67,M,02:09:56,05:10:12
53,M,02:04:07,05:10:12
72,M,02:04:04,05:10:12
49,W,02:12:52,05:10:13
28,M,01:59:29,05:10:13
54,M,02:10:38,05:10:13
38,M,02:06:08,05:10:13
49,W,02:13:17,05:10:13
28,W,01:59:20,05:10:14
59,M,02:06:51,05:10:14
45,M,02:04:37,05:10:14
23,W,02:16:55,05:10:15
37,M,02:11:47,05:10:15
30,M,02:08:50,05:10:15
40,M,02:13:18,05:10:15
35,W,02:03:32,05:10:15
51,M,02:05:06,05:10:15
51,M,02:12:34,05:10:15
58,M,02:17:24,05:10:16
47,M,02:03:19,05:10:16
28,W,02:15:41,05:10:16
55,M,02:14:55,05:10:17
35,M,02:05:34,05:10:17
45,M,02:10:00,05:10:17
65,M,02:02:04,05:10:18
54,W,02:03:28,05:10:18
27,M,02:12:49,05:10:19
43,W,02:07:24,05:10:20
41,W,02:03:21,05:10:20
55,M,02:02:35,05:10:20
30,M,02:05:25,05:10:20
35,M,01:59:29,05:10:21
27,W,02:13:37,05:10:21
37,M,01:55:12,05:10:21
51,M,02:11:59,05:10:22
30,W,01:59:20,05:10:22
31,W,02:16:23,05:10:23
29,W,02:16:53,05:10:23
46,W,02:22:03,05:10:23
21,M,02:11:31,05:10:24
36,W,02:11:01,05:10:24
40,W,02:15:10,05:10:24
46,W,02:14:45,05:10:24
41,W,02:12:49,05:10:24
28,W,02:11:26,05:10:25
37,W,02:06:53,05:10:26
35,M,02:17:06,05:10:26
49,M,02:12:37,05:10:26
31,M,02:11:18,05:10:26
23,W,02:14:12,05:10:26
47,M,02:04:50,05:10:26
25,W,01:56:47,05:10:27
20,W,02:01:58,05:10:27
36,M,02:05:56,05:10:27
54,W,02:05:36,05:10:27
37,W,02:10:05,05:10:27
54,M,02:16:25,05:10:28
42,M,02:03:06,05:10:28
58,M,02:21:48,05:10:29
32,M,02:22:46,05:10:29
37,M,02:12:55,05:10:30
54,M,02:05:18,05:10:30
43,M,02:00:55,05:10:30
29,W,02:15:42,05:10:31
36,M,02:12:42,05:10:31
41,M,02:04:53,05:10:32
45,M,02:07:24,05:10:32
46,M,02:12:19,05:10:32
59,W,02:21:50,05:10:33
36,M,02:10:30,05:10:33
32,W,02:07:44,05:10:33
27,M,02:03:27,05:10:33
49,M,02:08:52,05:10:33
50,M,02:06:35,05:10:34
46,M,01:51:00,05:10:34
49,M,02:03:49,05:10:34
46,W,02:16:45,05:10:35
33,M,02:11:46,05:10:35
39,W,02:11:40,05:10:36
42,M,02:09:23,05:10:37
29,W,02:11:02,05:10:37
54,M,02:11:26,05:10:38
62,M,02:08:52,05:10:38
31,W,02:13:37,05:10:38
32,W,02:10:52,05:10:38
45,M,02:05:20,05:10:38
38,W,02:09:01,05:10:38
26,M,02:10:09,05:10:38
50,M,02:07:47,05:10:39
43,W,02:09:38,05:10:39
40,M,02:21:08,05:10:40
42,W,02:23:47,05:10:40
61,M,02:13:50,05:10:40
54,W,02:11:16,05:10:40
23,W,02:02:59,05:10:40
27,M,02:07:24,05:10:41
38,M,02:01:04,05:10:41
41,M,02:17:44,05:10:41
44,W,02:10:57,05:10:42
26,W,02:08:52,05:10:42
32,M,02:14:48,05:10:42
33,W,02:21:29,05:10:42
29,M,02:16:56,05:10:43
51,M,02:17:54,05:10:43
48,M,02:24:04,05:10:43
38,M,02:09:16,05:10:43
42,W,02:08:13,05:10:44
45,M,02:12:38,05:10:44
60,M,02:12:58,05:10:44
40,W,02:17:11,05:10:45
30,M,02:10:28,05:10:45
41,W,02:15:28,05:10:45
38,M,02:04:27,05:10:45
42,W,02:08:26,05:10:45
37,M,01:59:01,05:10:45
32,M,02:02:44,05:10:46
35,M,02:12:43,05:10:46
44,M,02:09:41,05:10:46
29,M,02:11:00,05:10:46
28,W,02:08:50,05:10:46
59,M,02:08:40,05:10:47
51,M,02:07:10,05:10:47
23,M,02:12:53,05:10:47
61,M,02:11:05,05:10:48
41,M,02:03:52,05:10:48
34,W,02:12:54,05:10:49
34,M,02:14:09,05:10:49
40,W,02:09:19,05:10:50
45,W,02:13:22,05:10:50
31,W,02:04:11,05:10:50
26,W,02:15:18,05:10:51
28,W,02:12:38,05:10:51
59,M,01:56:06,05:10:51
36,M,02:16:22,05:10:51
32,M,02:09:34,05:10:51
32,W,02:07:29,05:10:51
49,M,02:10:39,05:10:51
37,W,02:15:46,05:10:51
42,W,02:13:10,05:10:52
24,M,02:11:47,05:10:52
37,M,02:13:21,05:10:53
57,M,02:01:24,05:10:53
60,M,02:06:23,05:10:53
38,M,02:11:26,05:10:53
61,M,02:14:00,05:10:53
36,M,02:04:37,05:10:53
46,W,01:55:06,05:10:54
43,W,02:15:11,05:10:55
51,W,02:20:19,05:10:55
31,W,02:07:36,05:10:55
39,M,02:03:49,05:10:55
48,W,02:04:22,05:10:56
26,W,02:12:41,05:10:56
55,M,02:11:05,05:10:56
34,W,02:07:14,05:10:57
43,M,02:04:34,05:10:57
20,M,02:10:55,05:10:57
47,M,02:13:59,05:10:57
54,M,02:07:19,05:10:58
44,M,02:09:26,05:10:58
36,M,01:51:12,05:10:58
58,M,02:08:56,05:10:59
31,W,02:24:25,05:10:59
38,M,02:09:47,05:10:59
29,M,02:12:38,05:10:59
30,W,02:06:02,05:10:59
34,M,02:23:20,05:11:00
39,M,02:07:13,05:11:00
42,W,02:06:24,05:11:01
37,W,02:11:48,05:11:01
32,M,02:19:06,05:11:01
41,W,02:15:08,05:11:01
50,M,02:04:25,05:11:01
39,W,02:10:21,05:11:02
48,W,02:15:03,05:11:02
48,M,02:05:22,05:11:02
25,W,02:03:45,05:11:03
30,M,01:56:10,05:11:03
40,M,02:10:51,05:11:04
34,M,02:09:23,05:11:04
44,M,02:02:04,05:11:04
31,M,02:01:31,05:11:05
38,M,02:15:14,05:11:05
55,M,02:19:36,05:11:05
43,M,02:11:50,05:11:05
45,M,02:07:21,05:11:06
26,M,02:09:49,05:11:06
28,W,02:13:28,05:11:06
21,M,02:10:26,05:11:07
57,M,02:07:39,05:11:07
39,W,02:13:24,05:11:07
35,M,02:08:20,05:11:07
59,W,02:07:42,05:11:07
36,M,02:15:24,05:11:07
53,M,02:07:56,05:11:07
42,W,02:01:33,05:11:08
41,W,02:23:32,05:11:08
38,M,02:20:41,05:11:08
49,M,02:15:06,05:11:08
36,W,02:13:38,05:11:09
47,M,02:14:03,05:11:10
32,W,02:07:01,05:11:10
53,M,02:09:34,05:11:10
36,W,02:24:40,05:11:11
35,M,02:01:58,05:11:11
41,M,01:56:29,05:11:11
24,W,02:12:22,05:11:11
60,M,02:15:09,05:11:11
30,M,02:12:50,05:11:11
38,M,02:00:13,05:11:12
56,M,02:07:32,05:11:12
42,M,02:09:14,05:11:12
28,M,02:09:36,05:11:12
39,M,02:13:59,05:11:13
53,W,02:08:37,05:11:14
41,M,02:11:31,05:11:14
37,W,02:11:14,05:11:14
57,M,02:09:28,05:11:15
30,W,02:16:20,05:11:15
46,M,02:09:56,05:11:15
41,M,02:07:32,05:11:15
40,W,02:14:10,05:11:16
52,M,02:20:50,05:11:16
33,W,02:11:32,05:11:17
38,W,02:09:53,05:11:18
32,W,02:10:59,05:11:18
33,M,02:10:20,05:11:18
37,M,02:02:01,05:11:18
42,W,02:10:32,05:11:19
53,M,02:23:23,05:11:19
51,M,02:18:28,05:11:19
49,M,02:02:54,05:11:19
39,M,02:07:52,05:11:19
26,W,02:14:01,05:11:19
31,M,01:58:16,05:11:19
39,M,02:02:48,05:11:19
27,W,01:59:27,05:11:19
31,W,02:05:36,05:11:19
33,M,02:11:35,05:11:20
27,M,02:11:45,05:11:20
40,M,02:04:04,05:11:21
42,W,02:11:26,05:11:21
54,M,02:16:08,05:11:21
39,W,02:15:20,05:11:21
47,M,02:04:47,05:11:22
46,W,02:09:07,05:11:22
46,M,02:05:04,05:11:22
50,M,02:09:14,05:11:22
41,M,02:11:39,05:11:23
44,M,02:16:49,05:11:23
49,M,02:09:49,05:11:23
53,M,02:16:55,05:11:23
25,W,02:06:28,05:11:23
28,W,02:11:03,05:11:23
31,W,02:14:14,05:11:24
54,M,02:12:21,05:11:24
52,W,02:12:03,05:11:25
24,M,01:52:52,05:11:25
29,M,02:00:15,05:11:25
47,M,02:06:47,05:11:25
36,W,02:12:50,05:11:26
49,M,02:05:39,05:11:26
49,M,02:10:14,05:11:26
38,M,02:14:14,05:11:26
59,W,02:21:21,05:11:26
22,W,02:09:15,05:11:26
33,W,02:10:31,05:11:27
30,M,02:06:24,05:11:27
34,M,02:08:25,05:11:28
29,M,02:17:26,05:11:28
42,M,02:10:25,05:11:29
55,W,02:07:38,05:11:29
54,M,02:03:42,05:11:30
42,M,02:09:33,05:11:30
31,W,01:54:31,05:11:30
49,W,02:10:56,05:11:30
33,M,02:12:27,05:11:31
58,M,02:08:21,05:11:31
44,M,01:54:32,05:11:31
58,M,02:15:18,05:11:31
27,W,02:07:25,05:11:31
35,W,02:07:33,05:11:31
35,W,02:14:00,05:11:31
59,W,02:12:51,05:11:33
43,W,02:06:45,05:11:33
30,W,02:07:12,05:11:33
51,M,02:09:06,05:11:33
52,M,02:04:45,05:11:33
36,M,02:10:54,05:11:34
39,M,02:02:27,05:11:35
61,M,02:13:15,05:11:35
52,M,02:03:24,05:11:36
28,W,02:13:12,05:11:36
44,M,02:05:20,05:11:37
61,M,02:22:39,05:11:37
34,W,02:07:13,05:11:37
47,M,02:09:58,05:11:37
60,W,02:11:01,05:11:38
37,W,02:11:07,05:11:38
26,M,02:08:36,05:11:39
30,M,02:17:03,05:11:39
39,M,02:09:04,05:11:39
31,W,02:11:36,05:11:39
25,M,02:06:44,05:11:39
50,W,02:10:44,05:11:40
36,W,02:14:47,05:11:41
51,M,02:00:15,05:11:41
51,M,02:30:03,05:11:41
53,W,02:06:01,05:11:41
43,M,02:17:40,05:11:41
27,W,02:10:59,05:11:41
50,M,02:02:03,05:11:41
60,W,02:13:45,05:11:42
36,W,02:18:18,05:11:42
22,W,02:04:41,05:11:42
48,M,02:09:43,05:11:42
48,M,02:07:50,05:11:42
32,M,02:08:44,05:11:43
38,M,02:12:01,05:11:43
27,M,02:07:29,05:11:43
40,M,02:10:09,05:11:44
32,W,02:04:19,05:11:44
37,M,02:10:00,05:11:44
36,M,02:11:40,05:11:44
44,W,02:13:20,05:11:45
17,M,02:15:51,05:11:46
43,M,02:11:10,05:11:46
46,W,02:09:30,05:11:46
45,W,02:15:00,05:11:46
25,W,02:16:11,05:11:47
44,M,02:08:27,05:11:47
50,M,02:14:45,05:11:47
43,W,02:16:50,05:11:47
41,M,02:06:14,05:11:47
31,M,02:14:03,05:11:47
49,W,02:03:35,05:11:48
55,M,02:09:37,05:11:48
39,M,02:09:06,05:11:48
19,W,02:10:19,05:11:48
25,W,02:09:59,05:11:48
52,M,02:05:12,05:11:48
31,W,02:13:55,05:11:49
55,M,02:05:27,05:11:49
48,W,02:25:52,05:11:49
52,M,02:19:37,05:11:49
17,W,01:58:37,05:11:49
46,M,02:08:00,05:11:49
52,M,02:16:11,05:11:50
49,M,02:05:44,05:11:50
41,W,02:15:42,05:11:50
40,M,02:04:02,05:11:50
58,M,02:02:48,05:11:52
28,W,02:05:17,05:11:52
33,W,02:16:06,05:11:52
38,W,02:02:44,05:11:53
31,W,02:13:23,05:11:53
28,W,02:06:30,05:11:53
31,W,02:11:33,05:11:53
35,W,02:15:16,05:11:54
32,W,02:11:07,05:11:54
47,M,02:10:33,05:11:54
39,W,02:19:24,05:11:55
56,M,02:02:36,05:11:56
45,M,02:17:37,05:11:56
32,W,02:12:39,05:11:56
27,W,02:15:09,05:11:56
33,W,02:12:09,05:11:57
41,M,02:15:39,05:11:57
54,W,02:13:14,05:11:58
31,M,02:03:11,05:11:58
42,W,02:04:20,05:11:58
39,W,02:16:03,05:11:58
23,M,01:55:58,05:11:59
49,M,02:13:48,05:11:59
37,M,01:56:30,05:11:59
28,W,02:14:42,05:11:59
41,W,02:22:00,05:11:59
34,M,01:58:18,05:11:59
22,W,02:13:35,05:12:00
26,M,02:03:52,05:12:00
26,M,02:12:32,05:12:01
18,W,02:06:54,05:12:01
57,W,02:08:10,05:12:01
46,W,02:11:35,05:12:01
46,M,02:07:59,05:12:01
28,W,02:13:15,05:12:02
37,W,02:08:31,05:12:03
31,W,02:07:57,05:12:03
50,W,02:13:12,05:12:04
41,W,02:08:31,05:12:04
55,M,02:08:05,05:12:05
48,W,02:09:12,05:12:05
27,W,02:13:09,05:12:05
30,M,02:16:41,05:12:05
43,M,02:00:09,05:12:06
66,M,02:14:43,05:12:06
63,M,02:07:41,05:12:06
42,W,02:15:55,05:12:07
34,W,02:10:24,05:12:08
23,M,01:59:34,05:12:08
27,W,02:13:46,05:12:08
29,M,02:12:26,05:12:09
29,W,02:09:12,05:12:09
29,W,02:12:52,05:12:10
65,M,02:17:38,05:12:10
45,M,02:18:36,05:12:11
32,W,02:16:11,05:12:11
61,W,02:08:01,05:12:11
31,M,02:15:01,05:12:11
28,W,02:07:04,05:12:11
49,W,02:11:34,05:12:11
32,M,02:19:54,05:12:11
26,W,02:29:22,05:12:12
39,W,02:01:36,05:12:12
42,M,02:09:44,05:12:12
39,W,02:10:43,05:12:12
40,W,02:19:20,05:12:12
48,W,02:11:06,05:12:13
49,W,02:14:15,05:12:13
29,M,02:15:42,05:12:13
34,W,02:14:19,05:12:13
32,M,02:12:12,05:12:13
45,W,02:19:17,05:12:13
26,W,02:10:12,05:12:13
45,M,02:04:42,05:12:13
36,M,02:11:54,05:12:13
37,M,02:14:32,05:12:14
28,W,02:08:38,05:12:14
57,M,02:14:21,05:12:15
47,M,01:59:35,05:12:15
41,M,02:00:26,05:12:15
34,W,02:08:39,05:12:15
45,M,02:18:50,05:12:15
42,M,02:06:44,05:12:16
43,W,02:11:23,05:12:17
64,M,02:06:25,05:12:17
51,W,02:04:15,05:12:17
39,M,02:12:10,05:12:18
35,M,02:03:34,05:12:18
38,M,02:10:14,05:12:18
30,M,02:07:29,05:12:18
44,W,02:05:57,05:12:18
45,M,02:15:05,05:12:18
45,M,01:57:41,05:12:19
26,M,02:10:41,05:12:19
38,W,02:18:51,05:12:19
55,M,02:11:47,05:12:19
35,M,02:16:13,05:12:19
57,M,02:11:08,05:12:19
37,W,02:06:56,05:12:20
27,W,02:10:44,05:12:20
38,M,02:17:30,05:12:20
36,W,02:07:47,05:12:20
44,M,02:17:33,05:12:20
30,W,02:09:40,05:12:20
44,M,02:07:39,05:12:21
29,M,02:10:11,05:12:21
37,M,01:57:16,05:12:22
40,W,02:06:29,05:12:22
45,M,02:05:05,05:12:22
54,M,02:06:35,05:12:22
30,W,02:16:41,05:12:22
37,M,02:08:47,05:12:22
37,M,02:06:35,05:12:23
33,W,02:14:32,05:12:23
51,W,02:05:06,05:12:23
47,W,02:15:10,05:12:23
22,M,01:55:45,05:12:24
57,M,02:30:55,05:12:24
55,M,02:08:11,05:12:24
26,M,02:15:22,05:12:24
28,W,02:04:36,05:12:24
41,M,02:13:17,05:12:24
50,W,02:12:01,05:12:24
43,M,02:10:43,05:12:24
47,M,02:05:04,05:12:24
35,M,02:13:30,05:12:24
30,M,02:13:24,05:12:25
34,W,02:08:43,05:12:25
23,M,01:59:08,05:12:25
39,W,02:14:54,05:12:26
36,M,02:00:37,05:12:27
57,M,02:11:11,05:12:27
37,W,02:12:47,05:12:27
38,M,01:57:52,05:12:27
41,M,02:08:33,05:12:27
52,W,02:14:49,05:12:27
36,M,02:02:31,05:12:28
41,M,02:31:18,05:12:28
32,M,02:10:43,05:12:28
30,W,02:08:10,05:12:28
41,M,02:16:18,05:12:28
27,M,02:13:57,05:12:29
23,M,01:56:33,05:12:29
26,M,02:17:26,05:12:29
52,M,02:03:45,05:12:29
60,M,02:05:40,05:12:30
39,M,02:17:43,05:12:30
38,M,02:13:26,05:12:31
49,M,02:02:34,05:12:31
46,M,02:08:44,05:12:31
52,M,01:58:22,05:12:32
34,M,02:03:17,05:12:32
42,M,02:22:31,05:12:32
39,M,02:16:20,05:12:32
40,M,02:10:53,05:12:32
44,M,02:07:30,05:12:32
53,W,02:22:27,05:12:32
38,W,02:12:06,05:12:33
51,M,02:00:14,05:12:33
57,W,02:15:13,05:12:33
54,M,02:14:31,05:12:33
50,W,02:07:32,05:12:33
46,M,02:00:37,05:12:33
29,M,02:13:58,05:12:33
39,W,02:09:23,05:12:34
31,M,01:56:30,05:12:34
27,M,02:00:32,05:12:34
45,M,01:57:17,05:12:35
31,W,02:16:52,05:12:35
44,M,02:10:01,05:12:36
47,M,02:09:56,05:12:36
35,M,02:04:19,05:12:36
55,W,02:10:33,05:12:37
42,W,02:15:33,05:12:37
33,M,02:06:54,05:12:37
42,M,02:17:45,05:12:38
40,W,02:04:22,05:12:38
36,M,02:04:56,05:12:39
31,M,02:10:00,05:12:39
46,M,02:21:23,05:12:39
41,M,02:09:29,05:12:40
64,M,02:15:32,05:12:40
44,W,02:08:03,05:12:40
40,M,02:24:13,05:12:40
33,M,02:06:22,05:12:40
33,W,02:14:06,05:12:41
26,W,02:11:46,05:12:41
46,W,02:18:31,05:12:41
48,M,02:01:04,05:12:41
40,M,01:58:00,05:12:41
39,W,02:13:21,05:12:41
33,M,02:00:39,05:12:41
34,W,02:11:58,05:12:42
28,W,02:16:46,05:12:43
41,M,02:16:02,05:12:43
31,W,02:03:27,05:12:43
36,M,02:04:19,05:12:44
21,M,02:04:35,05:12:44
40,M,02:07:06,05:12:45
26,M,02:03:03,05:12:45
34,W,02:12:36,05:12:45
43,M,02:05:16,05:12:45
35,M,02:10:19,05:12:45
50,W,02:21:54,05:12:45
56,M,02:13:04,05:12:45
41,M,02:17:07,05:12:46
47,W,02:15:47,05:12:46
53,W,02:08:00,05:12:46
39,M,02:12:11,05:12:46
42,M,02:11:26,05:12:47
30,W,02:17:07,05:12:48
69,M,01:58:22,05:12:48
51,W,02:09:51,05:12:49
45,W,02:04:03,05:12:49
42,W,02:17:13,05:12:49
30,M,02:11:41,05:12:49
42,M,02:09:46,05:12:49
35,W,02:09:23,05:12:49
49,W,02:05:58,05:12:50
40,M,02:06:14,05:12:50
30,W,02:14:43,05:12:51
48,W,02:21:44,05:12:51
37,M,02:12:40,05:12:51
50,M,02:05:54,05:12:51
44,M,02:08:52,05:12:52
37,W,02:14:48,05:12:52
35,M,02:12:55,05:12:52
48,W,02:13:16,05:12:52
43,M,02:13:28,05:12:53
41,M,02:02:18,05:12:53
27,W,02:10:55,05:12:53
50,M,02:13:59,05:12:53
21,M,02:02:50,05:12:53
47,M,02:09:57,05:12:53
34,W,02:08:02,05:12:54
39,W,02:05:11,05:12:54
30,W,02:09:02,05:12:55
36,W,02:20:17,05:12:56
40,M,01:53:16,05:12:56
45,M,02:15:18,05:12:56
51,M,02:10:32,05:12:56
34,M,02:06:05,05:12:57
48,M,02:14:10,05:12:57
28,M,02:05:31,05:12:57
49,M,02:05:56,05:12:58
46,M,02:19:44,05:12:58
26,W,02:12:35,05:12:58
40,M,02:09:07,05:12:58
27,W,02:13:34,05:12:58
38,M,02:15:47,05:12:58
27,W,02:12:10,05:12:59
37,M,01:55:38,05:13:00
34,M,02:05:39,05:13:00
29,W,02:18:15,05:13:01
49,M,02:02:30,05:13:01
41,M,02:18:39,05:13:01
44,M,01:53:55,05:13:01
50,M,02:06:18,05:13:01
29,W,02:12:33,05:13:02
45,M,02:16:34,05:13:02
41,W,02:12:33,05:13:02
55,W,02:08:41,05:13:02
34,M,02:05:47,05:13:02
38,W,02:14:48,05:13:03
67,M,02:13:35,05:13:03
33,W,02:18:36,05:13:03
52,M,02:13:16,05:13:04
37,W,02:06:27,05:13:04
45,M,02:05:17,05:13:04
30,W,02:11:35,05:13:05
62,M,02:11:51,05:13:05
37,W,02:12:52,05:13:05
61,M,02:16:08,05:13:05
44,M,02:15:36,05:13:05
33,W,02:16:09,05:13:06
36,W,02:10:12,05:13:06
50,M,02:11:00,05:13:07
25,W,02:12:32,05:13:07
24,M,02:14:37,05:13:07
45,W,02:08:26,05:13:07
65,M,02:09:55,05:13:07
61,M,02:10:06,05:13:07
37,M,02:10:50,05:13:07
31,M,01:59:47,05:13:07
51,W,02:18:16,05:13:08
29,W,02:12:19,05:13:08
41,M,02:16:18,05:13:08
37,W,02:08:34,05:13:08
55,M,02:13:53,05:13:09
25,W,02:09:04,05:13:09
43,W,02:16:53,05:13:09
25,W,02:07:50,05:13:10
29,W,02:13:05,05:13:10
41,W,01:59:35,05:13:10
26,W,02:02:58,05:13:10
44,W,02:07:28,05:13:10
27,W,02:09:30,05:13:11
30,M,02:14:09,05:13:11
39,M,02:13:47,05:13:12
32,M,02:08:50,05:13:12
64,M,02:10:45,05:13:13
34,M,02:20:25,05:13:13
39,W,02:16:11,05:13:14
27,W,02:10:15,05:13:14
27,W,02:26:47,05:13:15
56,M,02:02:05,05:13:15
34,M,02:16:13,05:13:15
25,W,02:07:04,05:13:15
35,M,02:11:37,05:13:15
28,M,02:13:03,05:13:15
44,W,02:12:39,05:13:16
29,W,02:11:14,05:13:16
42,W,02:07:52,05:13:16
35,W,02:11:59,05:13:16
52,M,02:08:56,05:13:16
37,M,02:16:30,05:13:16
43,M,02:22:00,05:13:16
42,M,02:13:55,05:13:17
54,M,02:04:31,05:13:17
46,W,02:06:21,05:13:17
40,M,02:09:35,05:13:17
34,M,02:03:22,05:13:18
25,W,02:07:57,05:13:19
55,M,02:05:58,05:13:19
59,M,02:13:31,05:13:19
35,W,02:10:16,05:13:19
57,M,02:05:40,05:13:19
30,W,02:12:57,05:13:20
55,M,02:09:38,05:13:20
33,W,02:15:55,05:13:20
36,M,02:10:19,05:13:21
46,W,02:14:17,05:13:21
46,M,02:12:06,05:13:21
39,M,02:11:08,05:13:21
47,M,01:56:58,05:13:22
28,M,02:13:43,05:13:22
30,M,02:13:53,05:13:23
35,W,02:08:28,05:13:23
53,M,02:22:00,05:13:23
18,M,02:13:52,05:13:24
32,W,02:09:37,05:13:24
34,W,02:12:37,05:13:24
45,M,02:08:02,05:13:24
43,W,02:25:21,05:13:24
42,W,02:16:10,05:13:25
52,M,02:10:08,05:13:25
51,M,02:11:50,05:13:25
41,M,02:12:46,05:13:25
49,M,02:09:06,05:13:25
35,M,02:15:00,05:13:25
41,W,02:10:22,05:13:25
46,M,02:21:43,05:13:26
41,W,02:10:02,05:13:26
47,M,02:03:58,05:13:26
37,W,02:12:50,05:13:26
37,M,02:13:58,05:13:26
46,W,02:11:54,05:13:27
42,M,02:08:14,05:13:27
31,W,02:06:04,05:13:27
53,M,02:11:43,05:13:27
36,M,02:08:05,05:13:27
29,W,02:12:33,05:13:28
62,M,02:11:20,05:13:28
38,M,02:12:39,05:13:28
26,W,02:09:06,05:13:28
50,M,02:09:44,05:13:28
46,W,02:08:49,05:13:28
43,M,02:12:31,05:13:28
52,M,02:10:57,05:13:29
37,W,02:19:51,05:13:29
28,W,02:13:07,05:13:29
41,M,02:14:31,05:13:29
43,M,02:04:39,05:13:29
41,M,02:00:02,05:13:30
29,M,02:17:48,05:13:30
32,M,02:14:25,05:13:31
52,M,02:07:01,05:13:32
22,M,02:02:59,05:13:32
43,M,02:09:09,05:13:32
29,M,02:05:03,05:13:32
29,M,02:17:25,05:13:32
61,W,02:08:50,05:13:32
24,W,02:05:00,05:13:33
50,M,02:06:55,05:13:34
33,W,02:12:07,05:13:35
57,W,02:06:20,05:13:35
40,W,02:02:28,05:13:35
38,M,02:07:07,05:13:35
56,W,02:16:13,05:13:35
32,M,02:22:06,05:13:36
30,W,02:12:01,05:13:36
40,M,02:05:52,05:13:36
31,W,02:17:16,05:13:37
28,M,02:01:39,05:13:37
46,W,02:14:26,05:13:37
50,W,02:08:25,05:13:38
50,W,02:06:03,05:13:38
